X5,X2,X3,X4,X6,X1,X10,X7,X8,X9,X11,X12,X15,X13,X14,Y
9,34,3,324,2509,3139,1504,219,232,149,0.66,542,, FC11, CA49,Toyota
3,71,16,499,4656,2942,3211,236,208,99,0.75,296,, FC11, CA43,Toyota
24,358,17,361,5143,2959,1804,192,207,151,0.79,111,, FC11, CA49,BMW
78,93,33,150,150,2727,2565,250,170,21,0.02,238,, FC11, CA50,BMW
0,68,8,0,1116,2297,240,228,225,130,0.72,-474,, FC14, CA36,Mercedes
0,138,17,0,2407,3209,2911,243,232,112,0.54,597,, FC11, CA49,GMC
9,331,14,127,997,2433,1230,185,221,175,0.83,444,, FC14, CA30,Honda
82,213,21,319,849,2372,424,196,254,187,0.5,-342,, FC14, CA26,Mercedes
93,,33,150,150,2748,2220,245,164,21,0.12,-390,, FC11, CA50,BMW
112,104,20,350,564,2883,1299,249,211,82,0.13,74,R2, FC11, CA50,BMW
0,7,6,0,847,2349,1513,213,229,153,0.44,217,, FC14, CA25,Mercedes
0,64,33,0,433,2191,912,229,155,32,0.4,-506,, FC14, CA21,Mercedes
0,241,23,503,1318,2294,837,169,251,214,0.39,958,, FC14, CA26,Mercedes
264,315,20,570,2605,3061,1535,163,219,195,0.4,833,, FC13, CA53,Toyota
36,24,12,309,5353,3008,3950,213,214,135,0.96,-64,, FC11, CA40,Toyota
9,169,7,153,4207,3377,4055,226,243,151,0.78,-436,, FC11, CA60,GMC
0,127,20,60,618,2049,787,248,223,94,0.98,-737,, FC14, CA22,Honda
13,101,18,42,2730,2721,2185,247,213,88,0.1,-182,, FC11, CA49,BMW
46,62,11,134,153,2717,2064,230,216,118,0.83,-214,, FC11, CA49,BMW
3,,8,30,551,2359,828,226,223,132,0.45,-926,, FC14, CA22,Mercedes
-8,255,15,134,1364,2686,1146,186,248,200,0.02,957,, FC13, CA43,BMW
0,280,11,0,1602,2721,1072,190,241,191,0.9,383,, FC13, CA43,BMW
53,129,26,212,2148,2839,1396,252,214,73,0.54,-738,, FC13, CA33,BMW
1,137,19,30,591,2038,636,246,229,104,1,778,, FC14, CA21,Mercedes
150,67,18,242,256,2809,1410,235,201,91,0.13,-84,, FC11, CA50,BMW
51,46,37,67,153,1999,384,204,135,36,0.08,-116,, FC14, CA21,Honda
-23,66,21,190,256,2806,1419,235,193,80,0.34,967,, FC11, CA49,BMW
151,27,11,212,218,2799,1357,216,216,136,0.91,572,, FC11, CA49,BMW
143,203,20,362,1080,3256,1930,206,253,174,0.87,426,, FC11, CA50,Toyota
0,98,3,0,1100,2365,767,225,234,145,0.46,-662,, FC14, CA36,Mercedes
0,43,12,0,1072,2290,805,222,214,125,0.21,612,, FC14, CA25,Mercedes
17,188,7,134,3718,3149,4831,221,245,159,0.24,334,, FC11, CA49,Toyota
0,311,4,0,1221,3162,313,208,237,168,0.49,134,, FC13, CA41,Toyota
1,339,6,30,1400,3110,1328,207,232,163,0.81,231,, FC12, CA43,Toyota
0,217,2,0,1235,2153,1019,217,241,161,0.19,-211,, FC14, CA37,Mercedes
109,335,11,360,780,2596,1019,195,225,169,0.15,-622,, FC14, CA31,Honda
-4,132,17,297,1507,2659,953,245,228,105,0.61,-182,, FC13, CA24,Honda
70,184,18,531,765,2902,1615,222,249,154,0.57,658,, FC13, CA24,BMW
0,355,10,0,837,2091,180,203,222,157,0.74,882,, FC14, CA23,Mercedes
3,86,11,42,1092,2293,793,236,222,117,0.75,-883,R3, FC14, CA25,Honda
76,142,29,127,1189,2257,1106,247,219,80,0.87,-848,, FC14, CA23,Mercedes
0,23,12,0,959,2255,1180,212,214,136,0.15,-42,R3, FC14, CA30,Mercedes
0,289,9,0,1158,2162,769,196,239,183,0.84,-865,, FC14, CA37,Mercedes
4,120,8,30,390,2448,1302,234,234,132,0.7,-784,, FC14, CA26,Mercedes
70,110,6,589,953,2551,1221,231,233,135,0.06,-759,R1, FC13, CA22,Honda
83,207,4,564,3901,3310,2282,217,244,163,0.5,195,, FC11, CA43,Toyota
45,17,13,330,4241,2837,5428,208,211,138,0.69,900,, FC11, CA49,Toyota
23,57,16,134,5502,2909,4084,229,203,102,0.18,-1,, FC11, CA49,Ford
46,284,12,180,1936,2990,1172,185,240,194,0.47,-825,, FC11, CA49,Toyota
0,,6,0,1385,2329,285,230,230,134,0.9,-406,, FC14, CA26,Mercedes
13,28,11,600,6414,3047,3540,216,215,134,0.93,-735,, FC11, CA49,Toyota
0,145,11,124,1040,2640,693,236,238,132,0.7,-61,, FC13, CA22,BMW
134,122,16,382,1176,2314,1195,245,226,105,0.4,385,, FC14, CA26,Mercedes
5,,14,30,1103,2259,400,199,252,188,0.65,-570,, FC14, CA21,Honda
141,,46,175,190,2803,1379,224,111,0,0.92,-282,, FC11, CA50,BMW
50,313,23,134,3038,3078,2689,153,216,201,0.92,843,, FC13, CA44,Toyota
0,51,6,0,721,2803,153,223,226,138,0.47,164,, FC11, CA50,BMW
115,317,16,402,4469,3278,1348,175,224,188,0.73,-832,, FC11, CA58,GMC
82,219,28,170,1073,2773,1805,176,252,199,0.7,475,, FC13, CA24,BMW
87,290,26,277,1054,2268,1235,139,226,223,0.19,-297,, FC14, CA30,Honda
56,227,20,170,797,2757,2061,188,254,198,1,-845,R3, FC13, CA24,BMW
141,105,33,255,2083,2885,573,253,180,26,0.41,-96,R3, FC13, CA33,BMW
105,195,24,685,3834,3332,2272,207,251,166,0.89,3,, FC11, CA43,Toyota
117,130,29,212,255,2358,1797,252,209,62,0.51,-774,, FC14, CA23,Mercedes
4,216,8,30,1673,2958,1529,212,248,173,0.3,620,, FC13, CA52,BMW
9,334,24,30,1131,2127,470,158,200,177,0.74,528,, FC14, CA24,Honda
56,329,21,285,1761,2789,1074,164,210,182,0.89,875,, FC13, CA30,BMW
11,270,10,134,5066,2924,1652,194,244,189,0.5,559,, FC11, CA49,BMW
69,20,29,212,4042,3133,805,185,165,102,0.54,-686,, FC11, CA49,Toyota
7,108,5,95,3043,3030,1356,228,234,141,0.01,497,, FC13, CA52,Toyota
-18,,11,124,1604,2862,1421,190,238,188,0.05,-407,, FC13, CA43,BMW
19,76,27,30,1430,2100,811,241,179,50,0.26,500,, FC14, CA21,Mercedes
49,276,25,108,153,2044,277,144,236,227,0.88,-301,, FC14, CA25,Honda
23,,8,95,1184,2325,162,199,237,177,0.54,991,, FC14, CA26,Mercedes
7,,11,42,5845,2952,3509,239,226,116,0.44,685,, FC11, CA49,Ford
-10,71,25,60,808,2432,832,238,183,61,0.1,-40,, FC14, CA21,Honda
0,,15,0,390,2239,1805,238,210,99,0.69,378,, FC14, CA23,Mercedes
54,,15,201,2136,2883,932,237,239,129,0.22,21,, FC13, CA52,BMW
-2,13,3,30,228,2992,853,216,233,154,0.69,-231,, FC11, CA43,Toyota
0,351,5,0,127,2300,234,212,232,158,0.08,849,, FC14, CA30,Mercedes
26,311,18,150,309,2408,767,170,225,195,0.04,-264,, FC14, CA30,Honda
39,311,41,124,1360,2268,1082,81,175,216,0.22,-606,, FC14, CA30,Honda
41,38,11,124,127,2714,1981,220,216,130,0.83,-140,, FC11, CA49,BMW
80,48,6,446,4978,3175,2103,223,227,140,0.27,708,, FC11, CA49,Toyota
27,163,10,404,2407,2869,2029,230,243,145,0.33,212,, FC13, CA46,BMW
106,9,10,351,607,2654,1218,209,221,149,0.78,849,, FC13, CA22,Honda
12,255,3,90,4786,2957,2227,213,241,166,0.78,-657,, FC11, CA49,BMW
148,137,23,256,283,2389,1844,248,224,92,0.33,305,, FC14, CA23,Mercedes
143,315,23,433,3350,3230,3320,153,214,199,0.22,886,, FC13, CA44,Toyota
124,67,21,285,295,2811,1415,236,193,80,0.29,778,, FC11, CA49,BMW
4,,7,30,1190,2116,518,226,226,134,0.7,-863,, FC14, CA23,Mercedes
0,,21,0,300,2097,601,204,188,113,0.18,-164,, FC14, CA30,Honda
0,345,8,0,1194,2248,721,204,227,162,0.82,-710,, FC14, CA34,Mercedes
189,120,30,361,1978,2930,631,254,199,49,0.06,249,, FC13, CA33,BMW
0,71,31,0,95,2707,2430,236,164,36,0.45,-389,, FC11, CA50,BMW
-13,61,30,60,170,2762,1362,228,165,49,0.3,-156,, FC11, CA49,BMW
214,,18,864,2283,2890,1653,170,243,211,0.28,-44,, FC13, CA33,BMW
7,91,15,42,2789,2764,2216,242,216,100,0.75,76,, FC11, CA49,BMW
64,247,23,127,402,2093,552,164,250,218,0.61,-367,, FC14, CA21,Honda
-1,243,2,30,1489,2231,633,215,240,163,0.49,51,, FC14, CA21,Mercedes
18,69,12,277,212,2915,295,233,216,113,0.17,-5,, FC13, CA53,Toyota
52,57,10,162,182,2722,2089,227,219,125,0.5,969,, FC11, CA49,BMW
32,123,17,150,90,2313,342,246,225,101,0.93,-382,, FC14, CA31,Honda
160,104,18,335,360,2792,576,248,214,88,0.52,842,, FC11, CA50,BMW
43,163,19,277,408,2944,858,234,242,130,0.54,-891,, FC13, CA52,BMW
32,142,30,67,240,2106,825,247,217,75,0.62,523,, FC14, CA21,Honda
23,106,7,210,175,2285,277,232,232,132,0.34,38,, FC14, CA30,Mercedes
30,7,15,180,1260,3006,870,200,208,143,0.21,718,, FC13, CA44,Toyota
32,245,15,150,1514,3142,2343,189,251,198,0.37,-302,, FC13, CA53,Toyota
24,168,8,360,2324,2855,2082,227,243,150,0.37,553,, FC13, CA46,BMW
-8,118,14,42,371,2724,430,243,227,111,0.86,548,, FC11, CA50,BMW
174,335,25,277,534,2208,408,157,198,176,0.66,257,, FC14, CA30,Honda
5,323,11,170,2910,2851,2518,191,228,177,0.58,705,, FC11, CA43,Toyota
9,281,13,60,1729,2744,1020,183,241,197,0.62,-935,, FC13, CA53,BMW
0,93,9,0,1320,2301,854,235,226,123,0.7,-268,, FC14, CA23,Mercedes
0,72,8,0,664,2799,175,229,226,130,0.2,172,, FC11, CA50,BMW
33,167,13,210,2813,3251,2493,230,244,144,0.44,37,, FC11, CA49,GMC
0,269,13,0,1650,2734,1092,185,244,199,0.02,559,, FC13, CA43,BMW
162,107,34,330,360,2029,992,254,178,23,0.58,-705,, FC14, CA23,Honda
0,135,5,0,1273,2140,1266,228,238,144,0.63,-575,, FC14, CA37,Mercedes
3,346,12,30,5918,2942,3900,197,221,162,0.74,-603,, FC11, CA44,Toyota
7,49,4,234,573,2605,6228,222,230,144,0.44,-448,R2, FC11, CA49,BMW
21,140,16,90,2279,2834,1036,242,233,115,0.35,179,, FC13, CA33,BMW
7,299,9,30,1138,2118,1317,196,237,181,0.5,-388,, FC14, CA37,Mercedes
11,138,28,30,1167,2192,1124,249,216,75,0.89,-593,, FC14, CA23,Mercedes
7,164,8,95,1717,2898,1466,227,243,148,0.99,-330,R3, FC13, CA52,BMW
17,331,30,30,1189,2128,1167,137,189,183,0.1,380,R2, FC14, CA37,Mercedes
44,286,12,446,1358,2328,942,185,239,194,0.07,-955,, FC14, CA26,Honda
96,136,27,210,212,2337,1739,250,218,78,0.36,671,, FC14, CA23,Mercedes
39,20,11,150,1986,2687,4936,212,217,140,0.36,462,, FC11, CA32,Ford
0,77,16,0,1273,2116,960,238,210,98,0.31,628,, FC14, CA37,Mercedes
-6,328,7,42,4050,3216,1300,203,232,168,0.96,-265,, FC11, CA42,Toyota
38,68,21,150,947,2417,685,236,193,79,0.6,931,, FC14, CA30,Honda
24,239,1,335,1597,3177,272,216,240,161,0.74,-383,, FC13, CA43,Toyota
79,108,16,201,1500,2717,794,246,220,98,0.13,816,, FC11, CA50,BMW
-1,108,6,60,1811,3074,1996,231,233,136,0.63,969,, FC11, CA43,Toyota
76,63,14,362,1842,2788,981,232,210,107,0.33,-802,, FC13, CA31,BMW
58,76,8,351,1986,2824,834,230,226,128,0.35,179,, FC13, CA31,BMW
0,90,3,0,3967,3221,2698,224,234,146,0.42,250,, FC11, CA43,GMC
45,120,27,85,1410,2187,277,254,205,60,0.07,-276,, FC14, CA23,Honda
-13,307,26,342,531,2299,691,141,215,210,0.99,672,, FC14, CA30,Honda
8,348,16,42,573,2287,778,187,211,161,0.97,884,R2, FC14, CA30,Honda
51,349,13,408,1170,3132,2576,195,218,161,0.09,-41,, FC13, CA51,Toyota
204,43,28,390,390,2071,992,213,167,73,0.41,-411,, FC14, CA25,Honda
88,14,14,216,3552,2840,5944,206,210,140,0.8,211,, FC11, CA32,Toyota
51,207,8,210,277,2313,424,215,247,168,0.17,-406,, FC14, CA22,Honda
0,128,22,0,841,2059,228,250,220,87,0.71,323,, FC14, CA21,Mercedes
0,69,3,0,1126,2180,1168,223,233,145,0.16,361,, FC14, CA24,Mercedes
116,107,24,228,240,2748,679,252,203,64,0.57,151,, FC11, CA50,BMW
0,93,9,0,1265,3191,1557,234,227,125,0.25,-795,R3, FC11, CA49,Toyota
53,182,14,295,1473,2588,2069,224,248,154,0.56,-278,, FC13, CA24,Honda
15,,23,42,242,2096,836,249,223,90,0.7,414,, FC14, CA21,Honda
87,297,5,295,1110,3294,2310,205,238,172,0.26,575,, FC11, CA60,GMC
0,354,21,0,1041,2282,859,180,197,152,0.18,-338,, FC14, CA34,Mercedes
-3,357,12,30,955,2144,677,200,217,154,0.16,-478,, FC14, CA34,Mercedes
78,57,7,457,4964,3173,2110,225,226,136,0.61,322,, FC11, CA49,Toyota
40,353,27,90,892,2166,537,163,181,149,0.05,374,, FC14, CA30,Honda
45,128,30,85,891,2239,1401,252,205,56,0.46,-637,, FC14, CA23,Mercedes
0,,6,0,390,2273,1570,230,237,140,0.02,-974,R1, FC14, CA24,Mercedes
95,14,9,443,1919,2828,907,212,222,147,0.27,345,, FC13, CA31,BMW
0,,12,0,931,2271,417,213,215,137,0.7,-912,, FC14, CA26,Mercedes
38,166,25,192,319,2946,834,231,239,124,0.01,963,, FC13, CA33,BMW
124,109,30,283,558,2345,1744,254,192,43,0.84,127,, FC14, CA23,Mercedes
43,36,9,525,180,2777,845,220,221,136,0.85,27,R2, FC13, CA31,BMW
0,106,16,0,849,2247,484,246,218,96,0.82,537,R3, FC14, CA30,Mercedes
0,113,11,0,4889,2914,1747,239,229,119,0.25,411,, FC11, CA43,BMW
70,77,33,124,127,2732,1682,240,162,26,0.52,911,, FC11, CA50,BMW
7,312,13,60,3666,3096,2047,185,230,185,0.99,-188,, FC11, CA43,Toyota
16,,15,90,2076,2860,1273,190,251,197,0.39,-258,, FC13, CA43,BMW
-1,303,19,60,1150,2119,1262,163,227,202,0.88,-268,, FC14, CA37,Mercedes
49,168,13,492,2525,2894,1936,230,245,143,0.04,218,, FC13, CA46,BMW
41,38,11,780,2301,3095,2333,220,216,129,0.18,-543,, FC13, CA52,Toyota
70,71,29,124,134,2718,1243,237,170,43,0.17,840,R2, FC11, CA50,BMW
19,,5,134,1865,2903,1463,212,230,156,0.27,320,, FC13, CA52,BMW
73,107,17,258,1889,2832,960,247,217,92,0.3,-601,, FC13, CA33,BMW
0,13,9,0,1423,2197,552,211,221,146,0.91,-588,, FC14, CA34,Mercedes
108,110,20,212,1959,2830,573,250,213,81,0.49,-185,, FC13, CA33,BMW
162,133,32,256,649,2240,175,251,206,58,0.75,610,, FC14, CA23,Mercedes
0,127,7,0,255,2290,510,232,236,136,0.7,-749,, FC14, CA31,Mercedes
104,144,13,319,1905,2879,1279,239,237,125,0.78,-645,, FC13, CA33,BMW
34,152,11,404,2431,2876,2024,234,240,135,0.09,673,, FC13, CA46,BMW
22,100,25,60,335,2263,1784,251,198,59,0.79,-557,, FC14, CA23,Mercedes
13,325,15,120,2898,2869,2310,181,222,180,0.1,768,, FC11, CA49,Toyota
76,259,17,258,830,2366,466,176,247,209,0.18,-964,, FC14, CA26,Mercedes
81,256,30,424,785,2569,1129,139,242,233,0.95,426,, FC13, CA22,Honda
92,358,25,300,1146,2297,175,174,187,144,0.11,800,, FC14, CA30,Honda
20,43,12,420,2640,2862,908,222,213,124,0.16,541,, FC13, CA51,Toyota
7,131,21,30,870,2201,1421,249,223,91,0.88,404,, FC14, CA23,Mercedes
47,86,23,182,4731,3250,234,246,194,65,0.2,325,, FC11, CA42,Toyota
29,,16,190,582,2378,658,243,214,96,0.53,784,R2, FC14, CA21,Honda
107,254,7,671,1994,3244,2131,204,245,179,0.67,680,R2, FC13, CA51,Toyota
65,307,39,192,2881,3383,2372,90,186,222,0.35,-643,, FC11, CA59,Toyota
27,202,22,85,1126,2518,1249,204,253,175,0.91,403,, FC13, CA24,Honda
37,126,14,108,270,2312,1549,243,229,112,0.38,-874,R3, FC14, CA22,Mercedes
39,95,12,484,1329,2622,4086,239,222,112,0.91,-732,, FC11, CA49,Ford
0,85,24,0,1541,2273,684,246,193,63,0.48,528,, FC14, CA23,Mercedes
94,115,36,153,658,2172,67,253,179,20,0.67,-168,, FC14, CA23,Mercedes
0,60,10,0,301,2483,1590,228,219,123,0.88,-908,, FC14, CA25,Mercedes
-3,180,4,277,5782,3050,2721,221,242,156,0.85,407,R2, FC11, CA49,Toyota
123,47,27,201,390,2132,400,217,169,70,0.24,-733,, FC14, CA26,Honda
97,,23,408,4563,3112,3084,233,186,72,0.35,-593,, FC11, CA49,Toyota
-1,265,8,30,1853,2929,1328,200,244,182,0.65,-186,, FC13, CA52,BMW
97,132,21,408,2509,2731,2167,249,223,92,0.24,829,, FC13, CA30,Honda
163,93,33,268,558,2235,216,250,171,22,0,-856,, FC14, CA23,Mercedes
24,79,15,120,5493,2948,1608,239,211,99,0.78,605,, FC11, CA50,Toyota
89,98,38,150,591,2161,95,250,160,3,0.85,-829,, FC14, CA23,Mercedes
-6,48,7,85,2982,3208,1617,223,225,137,0.64,-523,R2, FC11, CA49,Toyota
10,148,11,67,2321,2807,1199,234,239,135,0.52,431,, FC13, CA33,BMW
0,64,20,0,661,2409,1200,234,196,86,0.92,-586,, FC14, CA30,Mercedes
37,332,8,300,362,3219,1206,201,230,168,0.84,327,, FC13, CA43,Toyota
0,159,6,0,1195,2129,1412,226,241,149,0.97,127,, FC14, CA37,Mercedes
30,100,11,108,573,2480,1350,238,226,118,0.6,-481,, FC14, CA26,Honda
5,145,8,134,1050,3138,1982,231,239,141,0.41,310,, FC11, CA42,Toyota
25,45,7,175,2519,3033,1057,222,225,138,0.04,839,, FC11, CA43,Toyota
36,179,12,283,4918,3066,1803,225,247,153,0.58,525,, FC11, CA50,Toyota
0,107,19,0,819,2354,1091,248,215,88,0.51,56,, FC14, CA25,Mercedes
72,179,18,339,870,2366,421,224,248,149,0.11,678,, FC14, CA26,Mercedes
49,101,33,95,569,2117,95,253,177,26,0.9,-811,, FC14, CA23,Mercedes
109,100,30,240,684,2306,1617,252,184,36,0.7,-380,, FC14, CA23,Mercedes
2,309,10,42,1652,3055,1731,192,233,182,0.59,336,, FC13, CA43,Toyota
6,,16,30,1288,2079,607,246,225,103,0.08,-936,R3, FC14, CA21,Mercedes
48,63,10,418,2942,2791,6606,229,221,124,0.53,-727,, FC11, CA32,Ford
4,107,22,510,1368,2298,918,251,209,75,0.63,-692,, FC14, CA22,Mercedes
95,54,25,313,335,2763,2203,225,179,74,0.25,-211,, FC11, CA49,BMW
52,,29,150,721,2249,1570,254,198,49,0.53,804,, FC14, CA23,Mercedes
111,17,14,571,658,2622,979,208,210,137,0.19,231,R2, FC14, CA31,Honda
0,62,6,0,1115,2118,458,225,228,138,0.68,-213,, FC14, CA23,Mercedes
-7,264,18,67,1911,2878,1471,173,246,210,0.31,694,, FC13, CA43,BMW
6,,17,42,1390,3189,2549,245,214,93,0.32,177,, FC11, CA42,Toyota
0,81,33,0,503,2996,1387,243,164,25,0.08,862,, FC11, CA50,Toyota
117,39,23,216,1310,2766,878,215,184,95,0.35,5,, FC13, CA33,BMW
22,165,18,134,450,2728,677,233,243,133,0.12,-808,, FC11, CA50,BMW
21,181,14,301,2203,3155,760,224,248,154,0.51,553,, FC11, CA42,Toyota
70,135,17,218,912,2600,1368,244,230,109,0.98,158,, FC13, CA24,Honda
0,13,8,0,882,2135,1493,213,225,149,0.59,-517,, FC14, CA37,Mercedes
0,74,10,0,443,2218,1129,233,220,119,0.14,191,, FC14, CA21,Mercedes
40,51,23,85,492,2162,769,224,184,82,0.99,-730,, FC14, CA21,Honda
15,179,15,67,1731,2600,2832,225,248,151,0.54,-325,, FC13, CA24,Honda
-3,124,3,30,1290,2138,1296,225,237,146,0.58,-199,, FC14, CA37,Mercedes
0,337,8,0,834,2080,847,203,229,165,0.75,721,, FC14, CA34,Mercedes
-1,101,2,30,3583,3256,3757,223,236,148,0.98,-363,, FC11, CA58,GMC
18,23,35,30,932,2140,335,177,144,82,0.59,820,, FC14, CA30,Honda
0,92,19,0,3389,3224,3766,246,207,82,0.02,-808,, FC11, CA58,GMC
9,288,9,60,2896,3188,1348,195,239,184,0.77,-801,, FC13, CA43,Toyota
22,315,16,150,4795,3080,2930,176,226,189,0.01,767,, FC11, CA42,Toyota
13,86,23,30,912,2347,999,246,193,64,0.02,-882,, FC14, CA25,Honda
241,93,26,390,679,2328,309,250,190,51,0.3,196,, FC14, CA30,Mercedes
126,21,40,210,309,2152,450,162,126,71,0.15,-507,, FC14, CA30,Honda
63,,17,313,323,2751,2463,239,206,92,0.46,998,, FC11, CA44,BMW
161,58,27,240,492,2212,256,228,174,63,0.82,-961,, FC14, CA30,Mercedes
53,326,5,750,3730,3244,2460,207,234,166,0.87,475,, FC11, CA43,Toyota
0,311,10,0,451,2054,255,194,233,179,0.35,-931,R3, FC14, CA24,Mercedes
55,147,32,95,1061,2175,424,243,217,76,0.16,844,, FC14, CA23,Mercedes
0,58,4,0,1138,2933,2353,223,230,143,0.95,728,, FC11, CA43,Toyota
9,,11,30,1994,2892,1550,204,251,183,0,-362,, FC13, CA43,BMW
0,323,9,0,1140,2215,350,196,230,174,0.19,371,, FC14, CA37,Mercedes
95,169,8,420,3356,3271,2912,227,244,149,0.37,-28,, FC11, CA43,Toyota
32,282,8,268,5024,2991,4582,198,241,182,0.26,46,, FC11, CA49,Toyota
158,,13,330,467,2156,616,222,249,157,0.13,-715,, FC14, CA22,Honda
31,104,15,134,450,2770,342,244,220,101,0.84,497,, FC11, CA50,BMW
144,225,3,361,1279,2332,1087,215,242,165,0.93,837,, FC14, CA26,Mercedes
63,14,12,524,5752,3170,808,208,214,141,0.86,-806,, FC11, CA49,Toyota
41,132,14,192,2200,2883,785,242,232,117,0.09,292,, FC13, CA52,BMW
0,145,28,0,1231,2183,1062,245,222,85,0.93,-728,, FC14, CA23,Mercedes
0,123,10,0,3376,3041,2495,237,233,126,0.62,242,, FC13, CA43,Toyota
0,25,9,0,3032,3222,1974,216,221,141,0.03,-418,R1, FC11, CA42,Toyota
0,189,3,0,1008,2069,285,219,241,158,0.05,-951,, FC14, CA37,Mercedes
27,52,16,180,4656,2936,4456,227,203,105,0.35,-101,, FC11, CA43,Toyota
10,63,7,283,420,2806,592,226,226,134,0.63,885,, FC11, CA50,BMW
71,87,23,134,150,2707,872,247,195,64,0.24,940,, FC11, CA50,BMW
176,354,17,942,1844,3193,2240,189,207,155,0.78,453,, FC13, CA44,Toyota
41,101,33,85,598,2113,67,253,177,24,0.84,693,, FC14, CA23,Mercedes
-10,,31,283,760,2402,1493,179,158,100,0.94,70,, FC14, CA30,Honda
26,0,11,658,3589,3234,4109,204,220,153,0.98,962,, FC11, CA43,Toyota
0,52,3,0,1437,2337,430,221,233,149,0.46,444,, FC14, CA26,Mercedes
203,110,31,342,365,2147,361,254,190,39,0.33,-765,, FC14, CA21,Honda
137,178,22,446,765,2836,1855,224,246,143,0.84,629,, FC13, CA24,BMW
7,357,20,30,914,2062,313,184,199,149,0.26,-140,, FC14, CA37,Mercedes
0,7,8,30,1490,2716,1333,211,225,151,0.68,935,, FC13, CA39,BMW
-3,140,14,175,1064,3110,1930,240,235,122,0.04,-827,, FC11, CA43,Toyota
-2,58,10,60,3791,3273,3814,228,218,123,0.66,-235,, FC11, CA58,GMC
1,198,2,30,4954,2908,1689,218,240,158,0.33,975,, FC11, CA43,BMW
38,283,11,240,2707,3313,752,191,241,190,0.52,-682,, FC13, CA42,Toyota
91,1,12,402,1879,2824,949,202,216,151,0.62,805,, FC13, CA31,BMW
14,,2,108,1269,2341,192,222,236,151,0.06,-450,, FC14, CA26,Honda
220,142,19,495,899,2473,655,244,232,109,0.88,-72,, FC14, CA22,Honda
83,141,23,875,2349,2862,1561,246,227,96,0.53,-561,, FC13, CA33,BMW
10,129,17,42,1200,2321,108,245,228,106,0.1,398,, FC14, CA26,Honda
160,29,34,361,424,2237,616,187,146,73,0.54,357,, FC14, CA30,Honda
139,178,5,569,1661,3249,2371,223,243,155,0.18,-884,, FC13, CA51,Toyota
14,94,20,127,959,3181,771,248,205,77,0.49,-966,, FC13, CA59,GMC
0,,25,0,531,2020,511,174,186,143,0.12,870,R1, FC14, CA30,Mercedes
97,107,15,417,646,3224,849,244,221,103,0.13,-601,R1, FC13, CA51,GMC
0,244,17,0,1468,3038,2434,184,251,203,0.18,674,, FC13, CA42,Toyota
0,276,11,0,1487,2695,1036,191,242,191,0.28,714,, FC13, CA43,BMW
95,101,8,547,3022,3188,3439,233,230,129,0.73,284,, FC11, CA50,Toyota
-47,,8,671,2846,3199,30,196,238,181,0.71,-674,, FC13, CA52,Toyota
-34,153,15,162,815,3065,1465,237,239,128,0.02,-934,, FC11, CA42,Toyota
0,328,22,0,1317,2151,1218,160,208,184,0.22,-417,, FC14, CA37,Mercedes
24,108,10,182,646,2811,170,238,228,120,0.3,545,, FC11, CA49,BMW
26,40,7,218,3275,3038,1689,221,224,138,0.41,-738,, FC11, CA49,Toyota
61,345,13,488,649,2619,872,193,218,164,0.42,-553,, FC13, CA31,Honda
19,3,5,277,1500,2578,1690,213,230,155,0.54,-943,, FC13, CA22,BMW
114,87,23,350,1172,2941,430,246,195,65,0.67,195,, FC11, CA50,BMW
0,328,9,0,379,2252,726,198,230,171,0.75,715,, FC14, CA36,Mercedes
0,71,10,0,446,2410,1320,231,221,121,0.21,-753,, FC14, CA26,Mercedes
49,320,15,190,1664,2762,1154,179,224,184,0.02,606,, FC13, CA31,BMW
20,160,13,150,1140,2970,633,233,242,138,0.72,877,R3, FC13, CA33,Toyota
0,149,19,0,1445,2158,853,241,235,115,0.04,-726,, FC14, CA23,Mercedes
0,111,13,0,1300,2262,577,242,225,110,0.33,-609,, FC14, CA23,Mercedes
96,303,30,180,418,2376,1758,123,209,219,0.72,-816,, FC14, CA30,Honda
39,172,24,454,1231,2333,742,228,243,133,0.06,-472,, FC14, CA26,Mercedes
-6,56,2,212,390,2590,6225,220,235,151,0.05,-70,R2, FC11, CA49,BMW
-67,131,5,362,630,3032,1291,228,237,144,0.86,763,, FC11, CA43,Toyota
0,57,16,0,300,2326,1249,229,203,102,0.14,616,, FC14, CA34,Mercedes
-3,26,7,30,3947,3109,2962,217,225,144,0.66,-730,, FC11, CA49,Toyota
62,138,19,134,1173,2187,553,246,229,103,0.84,-668,, FC14, CA30,Mercedes
0,121,16,361,391,2798,534,246,225,103,0.39,-291,, FC11, CA50,BMW
102,135,12,324,1914,2877,1321,239,234,123,0.07,-659,, FC13, CA52,BMW
164,310,25,342,1357,2354,466,143,213,206,0.32,785,, FC14, CA30,Honda
8,90,6,446,1020,2887,2574,230,230,134,0.75,759,, FC13, CA52,Toyota
0,310,4,0,1129,2161,759,209,237,166,0.33,-27,, FC14, CA37,Mercedes
44,240,17,120,474,2108,752,186,252,201,0,-85,R3, FC14, CA26,Honda
197,205,12,731,2030,3403,1170,213,251,171,0.28,933,, FC13, CA52,Toyota
0,82,7,0,1301,2130,649,230,228,132,0.94,517,, FC14, CA23,Mercedes
37,57,23,95,120,2720,1546,229,184,77,0.97,-992,, FC11, CA49,BMW
169,81,17,524,541,2835,2309,241,208,92,0.52,-768,, FC11, CA44,BMW
